ffmpeg	2	2.8.22
ffmpeg	3	3.4.14
ffmpeg	4	4.4.8
ffmpeg	5	5.1.10
ffmpeg	6	6.1.6
ffmpeg	7	7.1.5
ffmpeg	commit	c9e36046a338638279782cba4fba3299bf65f46b
ffmpeg	release	9.0.1
ffmpeg	unstable	9.1-dev
